Year,Month,DayofMonth,UniqueCarrier,Cancelled,AllFlights
1988,10,6,HP,3,498
1988,10,6,NW,8,1304
1988,10,6,"PA (1)",1,200
1988,10,6,PI,3,1329
1988,10,6,TW,0,794
1988,10,6,UA,0,1682
1988,10,6,US,3,1518
1988,10,6,WN,0,788
1988,10,7,AA,2,2030
1988,10,7,AS,2,251
1988,10,7,CO,2,1221
1988,10,7,DL,1,2097
1988,10,7,EA,1,949
1988,10,7,HP,1,504
1988,10,7,NW,3,1288
1988,10,7,"PA (1)",2,190
1988,10,7,PI,4,1313
1988,10,7,TW,0,782
1988,10,7,UA,2,1685
1988,10,7,US,4,1503
1988,10,7,WN,2,830
1988,10,8,AA,2,1936
1988,10,8,AS,0,181
1988,10,8,CO,3,1111
1988,10,8,DL,0,2047
1988,10,8,EA,2,915
1988,10,8,HP,1,467
1988,10,8,NW,7,1115
1988,10,8,"PA (1)",1,189
1988,10,8,PI,5,1198
1988,10,8,TW,4,736
1988,10,8,UA,2,1484
1988,10,8,US,69,1334
1988,10,8,WN,1,532
1988,10,9,AA,5,1933
1988,10,9,AS,0,205
1988,10,9,CO,4,1141
1988,10,9,DL,4,2067
1988,10,9,EA,2,930
1988,10,9,HP,3,495
1988,10,9,NW,5,1164
1988,10,9,"PA (1)",0,190
1988,10,9,PI,0,1261
1988,10,9,TW,2,732
1988,10,9,UA,6,1585
1988,10,9,US,3,1431
1988,10,9,WN,0,643
1988,10,10,AA,7,2024
1988,10,10,AS,15,247
1988,10,10,CO,5,1201
1988,10,10,DL,3,2088
1988,10,10,EA,0,957
1988,10,10,HP,0,506
1988,10,10,NW,52,1280
1988,10,10,"PA (1)",1,203
1988,10,10,PI,6,1331
1988,10,10,TW,0,780
1988,10,10,UA,19,1687
1988,10,10,US,14,1527
1988,10,10,WN,5,829
1988,10,11,AA,10,2017
1988,10,11,AS,7,251
1988,10,11,CO,7,1190
1988,10,11,DL,1,2095
1988,10,11,EA,2,943
1988,10,11,HP,5,497
1988,10,11,NW,10,1263
1988,10,11,"PA (1)",6,193
1988,10,11,PI,0,1330
1988,10,11,TW,1,801
1988,10,11,UA,10,1688
1988,10,11,US,50,1518
1988,10,11,WN,6,836
1988,10,12,AA,4,2026
1988,10,12,AS,0,250
1988,10,12,CO,6,1196
1988,10,12,DL,1,2098
1988,10,12,EA,6,934
1988,10,12,HP,1,513
1988,10,12,NW,2,1281
1988,10,12,"PA (1)",5,199
1988,10,12,PI,0,1321
1988,10,12,TW,2,804
1988,10,12,UA,4,1680
1988,10,12,US,3,1505
1988,10,12,WN,0,837
1988,10,13,AA,6,2010
1988,10,13,AS,1,251
1988,10,13,CO,1,1206
1988,10,13,DL,3,2118
1988,10,13,EA,3,934
1988,10,13,HP,0,505
1988,10,13,NW,1,1278
1988,10,13,"PA (1)",0,205
1988,10,13,PI,4,1288
1988,10,13,TW,1,779
1988,10,13,UA,5,1688
1988,10,13,US,4,1518
1988,10,13,WN,0,819
1988,10,14,AA,1,2023
1988,10,14,AS,3,253
1988,10,14,CO,0,1195
1988,10,14,DL,1,2110
1988,10,14,EA,4,944
1988,10,14,HP,19,493
1988,10,14,NW,1,1296
1988,10,14,"PA (1)",2,199
1988,10,14,PI,8,1322
1988,10,14,TW,1,792
1988,10,14,UA,2,1680
1988,10,14,US,5,1528
1988,10,14,WN,8,782
1988,10,15,AA,0,1935
1988,10,15,AS,0,171
1988,10,15,CO,1,1108
1988,10,15,DL,1,2040
1988,10,15,EA,0,914
1988,10,15,HP,0,461
1988,10,15,NW,0,1118
1988,10,15,"PA (1)",0,194
1988,10,15,PI,0,1203
1988,10,15,TW,0,707
1988,10,15,UA,5,1473
1988,10,15,US,4,1336
1988,10,15,WN,1,535
1988,10,16,AA,0,1971
1988,10,16,AS,3,201
1988,10,16,CO,1,1165
1988,10,16,DL,0,2092
1988,10,16,EA,0,930
1988,10,16,HP,0,464
1988,10,16,NW,5,1163
1988,10,16,"PA (1)",0,192
1988,10,16,PI,1,1235
1988,10,16,TW,0,719
1988,10,16,UA,5,1574
1988,10,16,US,0,1456
1988,10,16,WN,0,671
1988,10,17,AA,172,2000
1988,10,17,AS,1,232
1988,10,17,CO,24,1198
1988,10,17,DL,13,2115
1988,10,17,EA,9,955
1988,10,17,HP,2,524
1988,10,17,NW,23,1252
1988,10,17,"PA (1)",1,198
1988,10,17,PI,14,1301
1988,10,17,TW,21,784
1988,10,17,UA,154,1649
1988,10,17,US,24,1513
1988,10,17,WN,45,836
1988,10,18,AA,22,2005
1988,10,18,AS,3,229
1988,10,18,CO,5,1183
1988,10,18,DL,1,2104
1988,10,18,EA,2,950
1988,10,18,HP,0,517
1988,10,18,NW,7,1269
1988,10,18,"PA (1)",1,191
1988,10,18,PI,3,1322
1988,10,18,TW,18,788
1988,10,18,UA,68,1670
1988,10,18,US,3,1522
1988,10,18,WN,6,804
1988,10,19,AA,2,1990
1988,10,19,AS,0,244
1988,10,19,CO,2,1180
1988,10,19,DL,0,2123
1988,10,19,EA,4,958
1988,10,19,HP,3,511
1988,10,19,NW,1,1284
1988,10,19,"PA (1)",0,195
1988,10,19,PI,0,1357
1988,10,19,TW,3,786
1988,10,19,UA,4,1682
1988,10,19,US,0,1502
1988,10,19,WN,1,811
1988,10,20,AA,35,2003
1988,10,20,AS,2,236
1988,10,20,CO,5,1220
1988,10,20,DL,1,2103
1988,10,20,EA,0,949
1988,10,20,HP,1,517
1988,10,20,NW,9,1246
1988,10,20,"PA (1)",2,205
1988,10,20,PI,5,1325
1988,10,20,TW,1,761
1988,10,20,UA,9,1699
1988,10,20,US,77,1531
1988,10,20,WN,22,795
1988,10,21,AA,7,1956
1988,10,21,AS,3,251
1988,10,21,CO,3,1175
1988,10,21,DL,0,2090
1988,10,21,EA,4,942
1988,10,21,HP,0,512
1988,10,21,NW,11,1277
1988,10,21,"PA (1)",0,196
1988,10,21,PI,13,1310
1988,10,21,TW,0,767
1988,10,21,UA,12,1662
1988,10,21,US,4,1504
1988,10,21,WN,1,823
1988,10,22,AA,10,1924
1988,10,22,AS,2,198
1988,10,22,CO,1,1113
1988,10,22,DL,1,2049
1988,10,22,EA,11,915
1988,10,22,HP,5,477
1988,10,22,NW,5,1115
1988,10,22,"PA (1)",1,199
1988,10,22,PI,12,1195
1988,10,22,TW,1,726
1988,10,22,UA,38,1483
1988,10,22,US,20,1325
1988,10,22,WN,6,529
1988,10,23,AA,7,1975
1988,10,23,AS,2,218
1988,10,23,CO,0,1136
1988,10,23,DL,0,2085
1988,10,23,EA,6,928
1988,10,23,HP,6,494
1988,10,23,NW,6,1149
1988,10,23,"PA (1)",1,193
1988,10,23,PI,4,1245
1988,10,23,TW,4,731
1988,10,23,UA,6,1576
1988,10,23,US,0,1416
1988,10,23,WN,0,676
1988,10,24,AA,2,1999
1988,10,24,AS,2,249
1988,10,24,CO,0,1216
1988,10,24,DL,1,2114
1988,10,24,EA,10,960
1988,10,24,HP,4,525
1988,10,24,NW,3,1256
1988,10,24,"PA (1)",1,200
1988,10,24,PI,4,1324
1988,10,24,TW,2,773
1988,10,24,UA,10,1670
1988,10,24,US,13,1490
1988,10,24,WN,13,800
1988,10,25,AA,0,2002
1988,10,25,AS,4,237
1988,10,25,CO,8,1236
1988,10,25,DL,0,2113
1988,10,25,EA,9,940
1988,10,25,HP,0,507
1988,10,25,NW,6,1281
1988,10,25,"PA (1)",0,195
1988,10,25,PI,1,1335
1988,10,25,TW,2,793
1988,10,25,UA,6,1684
1988,10,25,US,27,1518
1988,10,25,WN,0,795
1988,10,26,AA,6,1979
1988,10,26,AS,4,252
1988,10,26,CO,8,1179
1988,10,26,DL,2,2112
1988,10,26,EA,12,946
1988,10,26,HP,3,528
1988,10,26,NW,2,1286
1988,10,26,"PA (1)",0,200
1988,10,26,PI,0,1332
1988,10,26,TW,6,802
1988,10,26,UA,4,1671
1988,10,26,US,16,1518
1988,10,26,WN,32,812
1988,10,27,AA,6,1999
1988,10,27,AS,3,246
1988,10,27,CO,10,1177
1988,10,27,DL,0,2099
1988,10,27,EA,1,970
1988,10,27,HP,0,516
1988,10,27,NW,6,1275
1988,10,27,"PA (1)",1,205
1988,10,27,PI,0,1328
1988,10,27,TW,4,784
1988,10,27,UA,0,1675
1988,10,27,US,21,1521
1988,10,27,WN,26,765
1988,10,28,AA,5,1997
1988,10,28,AS,1,246
1988,10,28,CO,12,1146
1988,10,28,DL,8,2076
1988,10,28,EA,25,953
1988,10,28,HP,1,505
1988,10,28,NW,6,1253
1988,10,28,"PA (1)",2,204
1988,10,28,PI,7,1321
1988,10,28,TW,2,778
1988,10,28,UA,11,1690
1988,10,28,US,0,1526
1988,10,28,WN,14,792
1988,10,29,AA,2,1921
1988,10,29,AS,0,191
1988,10,29,CO,2,1123
1988,10,29,DL,1,2038
1988,10,29,EA,2,901
1988,10,29,HP,0,473
1988,10,29,NW,8,1096
1988,10,29,"PA (1)",3,195
1988,10,29,PI,9,1222
1988,10,29,TW,2,720
1988,10,29,UA,2,1466
1988,10,29,US,0,1336
1988,10,29,WN,1,536
1988,10,30,AA,1,1980
1988,10,30,AS,0,214
1988,10,30,CO,2,1157
1988,10,30,DL,0,2067
1988,10,30,EA,1,926
1988,10,30,HP,0,475
1988,10,30,NW,6,1149
1988,10,30,"PA (1)",0,195
1988,10,30,PI,1,1258
1988,10,30,TW,2,732
1988,10,30,UA,3,1591
1988,10,30,US,2,1433
1988,10,30,WN,0,647
1988,10,31,AA,3,2037
1988,10,31,AS,1,252
1988,10,31,CO,0,1208
1988,10,31,DL,0,2092
1988,10,31,EA,0,940
1988,10,31,HP,3,524
1988,10,31,NW,10,1284
1988,10,31,"PA (1)",2,201
1988,10,31,PI,0,1339
1988,10,31,TW,3,796
1988,10,31,UA,4,1705
1988,10,31,US,4,1498
1988,10,31,WN,2,816
1988,11,1,AA,6,2010
1988,11,1,AS,3,255
1988,11,1,CO,14,1166
1988,11,1,DL,1,2077
1988,11,1,EA,4,939
1988,11,1,HP,0,517
1988,11,1,NW,9,1257
1988,11,1,"PA (1)",3,205
1988,11,1,PI,11,1338
1988,11,1,TW,6,802
1988,11,1,UA,0,1685
1988,11,1,US,6,1468
1988,11,1,WN,32,814
1988,11,2,AA,3,2013
1988,11,2,AS,0,248
1988,11,2,CO,13,1192
1988,11,2,DL,0,2101
1988,11,2,EA,1,950
1988,11,2,HP,2,524
1988,11,2,NW,6,1261
1988,11,2,"PA (1)",4,207
1988,11,2,PI,6,1336
1988,11,2,TW,2,796
1988,11,2,UA,2,1676
1988,11,2,US,13,1464
1988,11,2,WN,8,804
1988,11,3,AA,2,1999
1988,11,3,AS,2,247
1988,11,3,CO,5,1223
1988,11,3,DL,0,2113
1988,11,3,EA,4,947
1988,11,3,HP,7,519
1988,11,3,NW,8,1283
1988,11,3,"PA (1)",0,207
1988,11,3,PI,2,1346
1988,11,3,TW,2,790
1988,11,3,UA,10,1664
1988,11,3,US,8,1479
1988,11,3,WN,4,789
1988,11,4,AA,124,2019
1988,11,4,AS,0,246
1988,11,4,CO,12,1169
1988,11,4,DL,2,2069
1988,11,4,EA,9,929
1988,11,4,HP,7,509
1988,11,4,NW,24,1224
1988,11,4,"PA (1)",0,213
1988,11,4,PI,7,1323
1988,11,4,TW,22,766
1988,11,4,UA,230,1649
1988,11,4,US,30,1483
1988,11,4,WN,24,769
1988,11,5,AA,46,1901
1988,11,5,AS,6,188
1988,11,5,CO,13,1066
1988,11,5,DL,11,2033
1988,11,5,EA,25,917
1988,11,5,HP,30,472
1988,11,5,NW,39,1068
1988,11,5,"PA (1)",20,193
1988,11,5,PI,17,1233
1988,11,5,TW,3,698
1988,11,5,UA,46,1467
1988,11,5,US,73,1298
1988,11,5,WN,4,501
1988,11,6,AA,26,1969
1988,11,6,AS,0,218
1988,11,6,CO,7,1124
1988,11,6,DL,2,2058
1988,11,6,EA,0,935
1988,11,6,HP,4,493
1988,11,6,NW,15,1136
1988,11,6,"PA (1)",1,195
1988,11,6,PI,5,1249
1988,11,6,TW,5,734
1988,11,6,UA,9,1571
1988,11,6,US,8,1410
1988,11,6,WN,0,673
1988,11,7,AA,6,2023
1988,11,7,AS,4,263
1988,11,7,CO,11,1193
1988,11,7,DL,3,2100
1988,11,7,EA,0,968
1988,11,7,HP,3,530
1988,11,7,NW,4,1261
1988,11,7,"PA (1)",3,210
1988,11,7,PI,0,1352
1988,11,7,TW,6,799
1988,11,7,UA,3,1680
1988,11,7,US,1,1489
1988,11,7,WN,0,802
1988,11,8,AA,0,2028
1988,11,8,AS,4,258
1988,11,8,CO,9,1172
1988,11,8,DL,1,2116
1988,11,8,EA,2,957
1988,11,8,HP,3,525
1988,11,8,NW,8,1256
1988,11,8,"PA (1)",0,209
1988,11,8,PI,1,1352
1988,11,8,TW,2,784
1988,11,8,UA,3,1675
1988,11,8,US,10,1488
1988,11,8,WN,0,818
1988,11,9,AA,28,2012
1988,11,9,AS,5,265
1988,11,9,CO,4,1179
1988,11,9,DL,3,2106
1988,11,9,EA,2,951
1988,11,9,HP,3,516
1988,11,9,NW,9,1266
1988,11,9,"PA (1)",0,209
1988,11,9,PI,3,1359
1988,11,9,TW,20,772
1988,11,9,UA,37,1656
1988,11,9,US,0,1474
1988,11,9,WN,4,792
1988,11,10,AA,14,2024
1988,11,10,AS,0,251
1988,11,10,CO,8,1139
1988,11,10,DL,2,2081
1988,11,10,EA,2,951
1988,11,10,HP,0,513
1988,11,10,NW,5,1242
1988,11,10,"PA (1)",0,209
1988,11,10,PI,5,1329
1988,11,10,TW,5,784
1988,11,10,UA,18,1656
1988,11,10,US,4,1459
1988,11,10,WN,1,815
1988,11,11,AA,1,2027
1988,11,11,AS,2,265
1988,11,11,CO,7,1165
1988,11,11,DL,3,2098
1988,11,11,EA,0,978
1988,11,11,HP,0,520
1988,11,11,NW,4,1288
1988,11,11,"PA (1)",1,209
1988,11,11,PI,8,1320
1988,11,11,TW,3,794
1988,11,11,UA,5,1675
1988,11,11,US,1,1475
1988,11,11,WN,0,722
1988,11,12,AA,12,1940
1988,11,12,AS,0,205
1988,11,12,CO,8,1069
1988,11,12,DL,4,2043
1988,11,12,EA,0,927
1988,11,12,HP,6,480
1988,11,12,NW,70,1111
1988,11,12,"PA (1)",0,205
1988,11,12,PI,6,1237
1988,11,12,TW,2,705
1988,11,12,UA,7,1444
1988,11,12,US,2,1309
1988,11,12,WN,2,496
1988,11,13,AA,11,1957
1988,11,13,AS,2,206
1988,11,13,CO,3,1150
1988,11,13,DL,5,2067
1988,11,13,EA,7,939
1988,11,13,HP,0,498
1988,11,13,NW,16,1142
1988,11,13,"PA (1)",1,188
1988,11,13,PI,2,1250
1988,11,13,TW,0,705
1988,11,13,UA,3,1573
1988,11,13,US,16,1398
1988,11,13,WN,0,667
1988,11,14,AA,2,2035
1988,11,14,AS,4,264
1988,11,14,CO,3,1213
1988,11,14,DL,2,2106
1988,11,14,EA,0,978
1988,11,14,HP,4,522
1988,11,14,NW,17,1281
1988,11,14,"PA (1)",3,206
1988,11,14,PI,6,1324
1988,11,14,TW,1,789
1988,11,14,UA,2,1684
1988,11,14,US,3,1491
1988,11,14,WN,1,789
1988,11,15,AA,70,2020
1988,11,15,AS,3,259
1988,11,15,CO,49,1218
1988,11,15,DL,11,2099
1988,11,15,EA,1,967
1988,11,15,HP,10,520
1988,11,15,NW,44,1268
1988,11,15,"PA (1)",0,204
1988,11,15,PI,6,1338
1988,11,15,TW,50,789
1988,11,15,UA,130,1649
1988,11,15,US,13,1492
1988,11,15,WN,37,809
1988,11,16,AA,53,2046
1988,11,16,AS,4,262
1988,11,16,CO,3,1190
1988,11,16,DL,1,2097
1988,11,16,EA,0,949
1988,11,16,HP,4,533
1988,11,16,NW,37,1225
1988,11,16,"PA (1)",0,198
1988,11,16,PI,5,1332
1988,11,16,TW,26,774
1988,11,16,UA,100,1639
1988,11,16,US,31,1508
1988,11,16,WN,14,806
1988,11,17,AA,9,2015
1988,11,17,AS,12,240
1988,11,17,CO,4,1182
1988,11,17,DL,2,2097
1988,11,17,EA,3,971
1988,11,17,HP,1,510
1988,11,17,NW,13,1256
1988,11,17,"PA (1)",5,207
1988,11,17,PI,4,1338
1988,11,17,TW,7,777
1988,11,17,UA,11,1661
1988,11,17,US,2,1501
1988,11,17,WN,0,783
1988,11,18,AA,0,1991
1988,11,18,AS,2,252
1988,11,18,CO,1,1190
1988,11,18,DL,4,2092
1988,11,18,EA,2,947
1988,11,18,HP,3,508
1988,11,18,NW,0,1237
1988,11,18,"PA (1)",1,213
1988,11,18,PI,0,1341
1988,11,18,TW,2,745
1988,11,18,UA,5,1679
1988,11,18,US,1,1491
1988,11,18,WN,13,798
1988,11,19,AA,83,1961
1988,11,19,AS,4,179
1988,11,19,CO,5,1078
1988,11,19,DL,8,1971
1988,11,19,EA,3,918
1988,11,19,HP,0,474
1988,11,19,NW,4,1090
1988,11,19,"PA (1)",1,189
1988,11,19,PI,5,1213
1988,11,19,TW,10,686
1988,11,19,UA,5,1446
1988,11,19,US,3,1309
1988,11,19,WN,2,465
1988,11,20,AA,35,1962
1988,11,20,AS,1,212
1988,11,20,CO,21,1149
1988,11,20,DL,3,2048
1988,11,20,EA,22,907
1988,11,20,HP,1,494
1988,11,20,NW,16,1115
1988,11,20,"PA (1)",11,183
1988,11,20,PI,27,1269
1988,11,20,TW,58,686
1988,11,20,UA,20,1577
1988,11,20,US,21,1401
1988,11,20,WN,14,612
1988,11,21,AA,5,2030
1988,11,21,AS,8,246
1988,11,21,CO,33,1213
1988,11,21,DL,2,2111
1988,11,21,EA,2,968
1988,11,21,HP,2,524
1988,11,21,NW,15,1272
1988,11,21,"PA (1)",2,194
1988,11,21,PI,13,1342
1988,11,21,TW,17,771
1988,11,21,UA,13,1666
1988,11,21,US,30,1473
1988,11,21,WN,2,793
1988,11,22,AA,3,2014
1988,11,22,AS,4,239
1988,11,22,CO,10,1200
1988,11,22,DL,0,2099
1988,11,22,EA,1,956
1988,11,22,HP,2,517
1988,11,22,NW,4,1256
1988,11,22,"PA (1)",2,202
1988,11,22,PI,1,1343
1988,11,22,TW,2,780
1988,11,22,UA,1,1661
1988,11,22,US,9,1475
1988,11,22,WN,0,804
1988,11,23,AA,8,2042
1988,11,23,AS,2,241
1988,11,23,CO,2,1250
1988,11,23,DL,7,2078
1988,11,23,EA,1,961
1988,11,23,HP,1,519
1988,11,23,NW,2,1264
1988,11,23,"PA (1)",1,205
1988,11,23,PI,6,1339
1988,11,23,TW,2,789
1988,11,23,UA,5,1683
1988,11,23,US,5,1462
1988,11,23,WN,0,853
1988,11,24,AA,2,1604
1988,11,24,AS,1,89
1988,11,24,CO,0,841
1988,11,24,DL,6,1722
1988,11,24,EA,0,827
1988,11,24,HP,16,482
1988,11,24,NW,2,982
1988,11,24,"PA (1)",0,205
1988,11,24,PI,13,1220
1988,11,24,TW,0,509
1988,11,24,UA,1,1268
1988,11,24,US,0,1318
1988,11,24,WN,0,422
1988,11,25,AA,14,1619
1988,11,25,AS,1,149
1988,11,25,CO,1,832
1988,11,25,DL,6,1601
1988,11,25,EA,2,796
1988,11,25,HP,20,480
1988,11,25,NW,28,962
1988,11,25,"PA (1)",0,203
1988,11,25,PI,3,1193
1988,11,25,TW,0,374
1988,11,25,UA,0,1128
1988,11,25,US,1,1417
1988,11,25,WN,0,454
1988,11,26,AA,13,1936
1988,11,26,AS,2,182
1988,11,26,CO,1,1094
1988,11,26,DL,3,1828
1988,11,26,EA,0,838
1988,11,26,HP,7,464
1988,11,26,NW,31,970
1988,11,26,"PA (1)",4,192
1988,11,26,PI,9,1287
1988,11,26,TW,3,575
1988,11,26,UA,12,1323
1988,11,26,US,3,1314
1988,11,26,WN,2,488
1988,11,27,AA,0,1981
1988,11,27,AS,2,207
1988,11,27,CO,1,1153
1988,11,27,DL,1,2022
1988,11,27,EA,0,926
1988,11,27,HP,0,509
1988,11,27,NW,2,1123
1988,11,27,"PA (1)",1,202
1988,11,27,PI,5,1322
1988,11,27,TW,1,705
1988,11,27,UA,0,1579
1988,11,27,US,4,1418
1988,11,27,WN,0,667
1988,11,28,AA,0,2000
1988,11,28,AS,2,229
1988,11,28,CO,2,1203
1988,11,28,DL,3,2116
1988,11,28,EA,1,985
1988,11,28,HP,0,536
1988,11,28,NW,8,1267
1988,11,28,"PA (1)",0,208
1988,11,28,PI,1,1341
1988,11,28,TW,3,756
1988,11,28,UA,1,1662
1988,11,28,US,7,1466
1988,11,28,WN,4,804
1988,11,29,AA,1,2021
1988,11,29,AS,3,234
1988,11,29,CO,0,1239
1988,11,29,DL,2,2107
1988,11,29,EA,0,974
1988,11,29,HP,15,520
1988,11,29,NW,5,1273
1988,11,29,"PA (1)",0,209
1988,11,29,PI,1,1350
1988,11,29,TW,4,769
1988,11,29,UA,7,1674
1988,11,29,US,3,1495
1988,11,29,WN,0,791
1988,11,30,AA,17,2031
1988,11,30,AS,13,239
1988,11,30,CO,7,1212
1988,11,30,DL,4,2091
1988,11,30,EA,2,964
1988,11,30,HP,12,519
1988,11,30,NW,15,1258
1988,11,30,"PA (1)",0,218
1988,11,30,PI,2,1358
1988,11,30,TW,3,782
1988,11,30,UA,41,1688
1988,11,30,US,33,1477
1988,11,30,WN,2,825
1988,12,1,AA,14,2015
1988,12,1,AS,11,238
1988,12,1,CO,4,1200
1988,12,1,DL,7,2093
1988,12,1,EA,0,977
1988,12,1,HP,6,507
1988,12,1,NW,22,1270
1988,12,1,"PA (1)",0,205
1988,12,1,PI,0,1341
1988,12,1,TW,7,785
1988,12,1,UA,25,1659
1988,12,1,US,20,1490
1988,12,1,WN,2,782
1988,12,2,AA,11,2053
1988,12,2,AS,4,248
1988,12,2,CO,5,1208
1988,12,2,DL,6,2109
1988,12,2,EA,0,948
1988,12,2,HP,4,532
1988,12,2,NW,7,1262
1988,12,2,"PA (1)",0,214
1988,12,2,PI,8,1330
1988,12,2,TW,2,769
1988,12,2,UA,20,1687
1988,12,2,US,16,1496
1988,12,2,WN,0,835
1988,12,3,AA,36,2014
1988,12,3,AS,27,194
1988,12,3,CO,7,1110
1988,12,3,DL,9,2059
1988,12,3,EA,1,931
1988,12,3,HP,17,482
1988,12,3,NW,11,1102
1988,12,3,"PA (1)",1,200
1988,12,3,PI,9,1208
1988,12,3,TW,6,731
1988,12,3,UA,55,1478
1988,12,3,US,27,1307
1988,12,3,WN,0,521
1988,12,4,AA,3,2032
1988,12,4,AS,9,211
1988,12,4,CO,6,1141
1988,12,4,DL,1,2084
1988,12,4,EA,6,943
1988,12,4,HP,4,492
1988,12,4,NW,5,1140
1988,12,4,"PA (1)",1,205
1988,12,4,PI,3,1235
1988,12,4,TW,2,742
1988,12,4,UA,18,1597
1988,12,4,US,11,1403
1988,12,4,WN,0,703
1988,12,5,AA,3,2040
1988,12,5,AS,5,253
1988,12,5,CO,2,1223
1988,12,5,DL,1,2119
1988,12,5,EA,4,969
1988,12,5,HP,2,529
1988,12,5,NW,2,1244
1988,12,5,"PA (1)",4,208
1988,12,5,PI,0,1335
1988,12,5,TW,2,798
1988,12,5,UA,6,1690
1988,12,5,US,3,1489
1988,12,5,WN,0,834
1988,12,6,AA,3,2060
1988,12,6,AS,0,247
1988,12,6,CO,5,1218
1988,12,6,DL,2,2117
1988,12,6,EA,4,948
1988,12,6,HP,5,525
1988,12,6,NW,3,1272
1988,12,6,"PA (1)",2,204
1988,12,6,PI,8,1314
1988,12,6,TW,2,805
1988,12,6,UA,8,1686
1988,12,6,US,5,1488
1988,12,6,WN,0,829
1988,12,7,AA,12,2037
1988,12,7,AS,3,269
1988,12,7,CO,58,1211
1988,12,7,DL,1,2095
1988,12,7,EA,7,949
1988,12,7,HP,5,526
1988,12,7,NW,1,1261
1988,12,7,"PA (1)",0,209
1988,12,7,PI,9,1335
1988,12,7,TW,3,792
1988,12,7,UA,16,1684
1988,12,7,US,12,1503
1988,12,7,WN,2,828
1988,12,8,AA,3,2043
1988,12,8,AS,1,246
1988,12,8,CO,20,1167
1988,12,8,DL,1,2108
1988,12,8,EA,2,946
1988,12,8,HP,2,522
1988,12,8,NW,6,1256
1988,12,8,"PA (1)",0,212
1988,12,8,PI,24,1314
1988,12,8,TW,1,785
1988,12,8,UA,6,1660
1988,12,8,US,3,1489
1988,12,8,WN,0,803
1988,12,9,AA,3,2063
1988,12,9,AS,1,235
1988,12,9,CO,4,1195
1988,12,9,DL,6,2107
1988,12,9,EA,7,955
1988,12,9,HP,7,517
1988,12,9,NW,1,1261
1988,12,9,"PA (1)",2,210
1988,12,9,PI,14,1326
1988,12,9,TW,4,787
1988,12,9,UA,9,1662
1988,12,9,US,14,1464
1988,12,9,WN,1,750
1988,12,10,AA,2,1984
1988,12,10,AS,0,201
1988,12,10,CO,8,1071
1988,12,10,DL,7,2050
1988,12,10,EA,5,925
1988,12,10,HP,2,484
1988,12,10,NW,8,1072
1988,12,10,"PA (1)",1,197
1988,12,10,PI,7,1229
1988,12,10,TW,8,737
1988,12,10,UA,14,1476
1988,12,10,US,7,1286
1988,12,10,WN,6,523
1988,12,11,AA,5,2014
1988,12,11,AS,0,223
1988,12,11,CO,5,1121
1988,12,11,DL,4,2074
1988,12,11,EA,10,903
1988,12,11,HP,1,504
1988,12,11,NW,1,1094
1988,12,11,"PA (1)",1,202
1988,12,11,PI,13,1254
1988,12,11,TW,5,700
1988,12,11,UA,10,1560
1988,12,11,US,11,1401
1988,12,11,WN,0,668
1988,12,12,AA,0,1995
1988,12,12,AS,0,259
1988,12,12,CO,6,1181
1988,12,12,DL,4,2123
1988,12,12,EA,8,953
1988,12,12,HP,0,518
1988,12,12,NW,2,1211
1988,12,12,"PA (1)",0,204
1988,12,12,PI,12,1316
1988,12,12,TW,6,772
1988,12,12,UA,12,1662
1988,12,12,US,6,1451
1988,12,12,WN,3,821
1988,12,13,AA,12,2030
1988,12,13,AS,2,246
1988,12,13,CO,26,1182
1988,12,13,DL,0,2113
1988,12,13,EA,5,916
1988,12,13,HP,14,508
1988,12,13,NW,9,1253
1988,12,13,"PA (1)",8,207
1988,12,13,PI,0,1315
1988,12,13,TW,9,773
1988,12,13,UA,26,1663
1988,12,13,US,40,1462
1988,12,13,WN,6,822
1988,12,14,AA,3,2030
1988,12,14,AS,9,259
1988,12,14,CO,26,1182
1988,12,14,DL,0,2102
1988,12,14,EA,1,943
1988,12,14,HP,10,519
1988,12,14,NW,4,1216
1988,12,14,"PA (1)",2,202
1988,12,14,PI,7,1320
1988,12,14,TW,1,790
1988,12,14,UA,16,1648
1988,12,14,US,11,1480
1988,12,14,WN,0,814
1988,12,15,AA,7,2047
1988,12,15,AS,0,243
1988,12,15,CO,27,1150
1988,12,15,DL,2,2086
1988,12,15,EA,5,980
1988,12,15,HP,2,526
1988,12,15,NW,0,1201
1988,12,15,"PA (1)",1,199
1988,12,15,PI,2,1327
1988,12,15,TW,1,757
1988,12,15,UA,82,1660
1988,12,15,US,5,1481
1988,12,15,WN,6,783
1988,12,16,AA,3,2044
1988,12,16,AS,1,236
1988,12,16,CO,5,1157
1988,12,16,DL,1,2120
1988,12,16,EA,1,985
1988,12,16,HP,0,505
1988,12,16,NW,5,1202
1988,12,16,"PA (1)",1,205
1988,12,16,PI,8,1306
1988,12,16,TW,2,773
1988,12,16,UA,11,1664
1988,12,16,US,3,1462
1988,12,16,WN,0,768
1988,12,17,AA,24,1985
1988,12,17,AS,73,193
1988,12,17,CO,15,1097
1988,12,17,DL,9,2044
1988,12,17,EA,7,949
1988,12,17,HP,9,483
1988,12,17,NW,20,1079
1988,12,17,"PA (1)",1,185
1988,12,17,PI,4,1218
1988,12,17,TW,8,727
1988,12,17,UA,80,1476
1988,12,17,US,17,1288
1988,12,17,WN,0,494
1988,12,18,AA,12,2013
